KommentarId,QuellenId,Plattform,Datum,Length,KommentarDEU
UgxwZzlka8o_iKT_zz94AaABAg,11,YouTube,20240623231914,73,"Völlig bodenlos, von dem Schiri, pfeift so wie er will, völlig ehrenlos🎶🎵"
UgyhfsvrrR54CSuxOzl4AaABAg,11,YouTube,20240623231740,217,"Was ist richtig schlimm finde ist… das wenn Deutschland immer ein Tor schiesst, sich alle mit diesem Scheiß „vamos“ oder „bamos“ freuen… was soll das Alta… richtig eckelhaft! Sind die cool oder soll das Inn sein?! 🤮🤮🤮"
Ugx-jl85pHS4x9xczpN4AaABAg,11,YouTube,20240623231739,310,"Havertz ist einer der am meisten überschätzten Spieler der Welt.
Mir fällt absolut keine Fähigkeit bei ihm ein, die er gut kann.
Langsame Bewegungen, träge, kein Durchsetzungsvermögen, kein Dribbling, schwacher first touch und keinerlei Torgefahr.
Füllkrug MUSS in den nächsten Spielen in der Startelf stehen !"
UgyxfzXDdZRRmRZqD-d4AaABAg,11,YouTube,20240623231735,193,"Es ist wichtig das auch so spiele, die kompliziert sind mit einen kühnen kopf fertig gespielt werden und mit willen evtl. Gewonnen werden mit der einstellung gewinnen wir die em jungs!!!!🇩🇪🇩🇪🇩🇪"
UgyVs7yijHEzkOC2Mrt4AaABAg,11,YouTube,20240623231727,83,"Was der Unterschied zwischen Schiedsrichter und VAR.
VAR lässt sich nicht schmieren"
UgyqAERc-PRb2OSa3894AaABAg,11,YouTube,20240623231727,5,Fülle
UgzXjpmncpQapj2SpbV4AaABAg,11,YouTube,20240623231718,167,Ein Schweizer sieg wer nicht unverdient gewesen Deutschland hat einfach nur Glück gehabt und mehr nicht die Schweiz hat das Spiel schon im Griff gehabt 90 Minuten lang
UgwNQR3W5NiA0xSnNj14AaABAg,11,YouTube,20240623231644,131,der schiri hat sich am ende geärgert das deutschland noch das 1:1 gemacht hat. er wollte nicht das deutschland gegen italien spielt
UgzEKOs90VVCzT9jzBd4AaABAg,11,YouTube,20240623231640,143,Warum mailt ihr alle über den Schiedsrichter? Die Deutschen hätten einfach besser spielen müssen und ein paar Tore mehr schießen müssen. Aus!!!
UgxZr5SYEuTH7nYdzEx4AaABAg,11,YouTube,20240623231606,140,"Im Grunde ging es (nur) um Platz 1 oder 2. Aber dass sich ein ""Unparteiisches"" -zensiert- dafür SO hergeben kann hätte ich nicht erwartet !!"
UgyGjkNYSOpMytsypUF4AaABAg,11,YouTube,20240623231522,479,"Der VAR macht das Spiel nicht fairer. Wann wird der Mist endlich wieder abgeschafft. Ein Lukaku Tor das wegen angeblichen Handspiels nicht gegeben wurde, ein Gündogan Foul im Ungarn Spiel. Heute jetzt das Andrich Tor, ein Foul an Sahne (65% Elfer) und ein hunderprozentiger Elfer gegen Beier... Es gibt so unfassbar viele wichtige Fehlentscheidungen. Der Nutzen des VAR ist quasi nicht existent, er führt eher dazu, das man sich als Fan nicht mehr richtig freuen kann, weg damit."
UgyTTDU_vmBt2_CGrqx4AaABAg,11,YouTube,20240623231433,44,Schlaaaaaaaaaaaannddddddd❤❤❤❤❤🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪
UgzYdwJiyQSkud0yOft4AaABAg,11,YouTube,20240623231417,37,schiri hat wohl zu viel käse gegessen
UgxNmOOCe7Wa9JgWL-R4AaABAg,11,YouTube,20240623231358,74,"Deutschland ist Gruppenerster, dabei der Schiri sich solche Mühe gegeben 😂"
UgxOQVz7XRkHOMiac694AaABAg,11,YouTube,20240623231358,60,Fülle soll von Anfang an spielen und den Kau draußen lassen!
UgzpOMp0eJKJbbfMwaB4AaABAg,11,YouTube,20240623231341,100,Wozu haben sie diesen ver..... VAR ???? Gibt es erst Elfmeter wenn einem das bein gebrochen wird ???
UgxAgzqYc85DwOYsXlJ4AaABAg,11,YouTube,20240623231333,201,"Als Barcafan und Ter Stegen Sympathisant, wie wahrscheinlich auch viele andere nach den Vorspielen. 

Neuer spielt seit 2014 sein bestes Internationales Turnier, muss einfach auch mal angemerkt werden."
UgycwHCLBMu44X8cyl14AaABAg,11,YouTube,20240623231332,30,Einfach 2 elfer nicht bekommen
UgzC6ahqrYK-8esMDNF4AaABAg,11,YouTube,20240623231320,110,"Dank Füllkrug Tabellenerster und die Spieler nun 40.000€ reicher........Der Schiri war echt ne Pfeife, 0€ wert"
Ugz25kdPAWrjB9oLuwh4AaABAg,11,YouTube,20240623231240,191,"das war kein faul bei dem tor von deutschland, er zieht sein fuss zurück und wenn man das pfeifft muss man auch das foul an musiala vor dem tor von der schweiz pfeiffen. zudem war es abseits!"
UgwZ051aJbPstpiOF4l4AaABAg,11,YouTube,20240623231232,21,Der Krug is halb voll
UgxR8uoTu6BNehP5IUF4AaABAg,11,YouTube,20240623231150,120,"Der Schri ist schlimmer als die Organisation des Public Viewing in Berlin 😢 richtig gescheitert, was Organisation angeht"
UgwEv--nqD2Hh_nVRaR4AaABAg,11,YouTube,20240623231126,130,"Hab' mit meiner Familie Karten für's Achtelfinale in Dortmund, hab' bei Füllkrugs Tor gebrüllt als hätten wir den Titel gewonnen😂🎉"
UgzdNbj8W8noZsknJ4x4AaABAg,11,YouTube,20240623231054,60,Der Schiri war der mit Abstand schlechteste Mann des Abends.
Ugxr1DLECd0zlI4Rkkh4AaABAg,11,YouTube,20240623231049,119,"Alle koofbälle gingen irgendwo hin 


.


Zack richtiger stürmer und drin das Ding.,.glaube fülle bleibt bis Ende Joker"
UgyxyWxnlshq_V_2mlt4AaABAg,11,YouTube,20240623231024,61,Mittelstedt und alle anderen bodenlos gespielt ausser Musiala
UgxSPgXfGL0OFiqpvyp4AaABAg,11,YouTube,20240623231009,91,Das war eine der besten Paraden in Neuers Karriere. Ohne das Ding wären wir 2. geworden!!!😮
Ugw4xzBEfn-XxrEkChp4AaABAg,11,YouTube,20240623231003,68,Havertz fast so Abgrundtief schlecht wie der Schiri und sein Gespann
Ugx2MEBwnO45aRk6Dox4AaABAg,11,YouTube,20240623231000,60,Aufhängen den Doppelpass wir müssen 🤬😡😤 Florian könig voraus
Ugz45jO7aYmXt7zuLg94AaABAg,11,YouTube,20240623230946,22,Deutschland 🖤❤️💛🇩🇪💪😎⚽️
Ugw24j1tria067Rwk0d4AaABAg,11,YouTube,20240623230946,205,"Schirileistung hin oder her, das Spiel war grottig von beiden Mannschaften. Man kann nur hoffen dass die 6 Tage bis zum nächsten spiel gut genutzt werden um das Passspiel und die Genauigkeit zu verbessern."
Ugy14vNRtjpAG1zjqaR4AaABAg,11,YouTube,20240623230940,48,Für Deutschland sehe ich schwarz in der ko Phase
UgwwjCmpzw_OhF_QY6V4AaABAg,11,YouTube,20240623230935,419,"Der Schiedsrichter im Spiel Deutschland Schweiz war Daniele Orsato aus Italien. Er hat bereits viel Manipulationserfahrung und er war der beste Schweitzer:. 1. Tor geklaut, da kein Foal von Musiala 2. Gelb-rot für Schweizer Spieler nicht gegeben, 3. Deutsche Mannschaft mt gelben Karten vorausschauend belastet!.4. Den Klammergriff mit Herrunterreissen von Baier hat er ignoriert 5. 11m-Foul an Harwartz nicht gegeben.."
Ugy-vIpEXv7TUxgQfmV4AaABAg,11,YouTube,20240623230855,371,"Mal von der fragwürdigen Schiri-Leistung abgesehen. Wer es nicht schafft, die Schweiz in einem Gruppenspiel zu bezwingen, sondern 60 Minuten einem Rückstand hinterherläuft, wird auch nicht Europameister. Das fehlt nicht nur die Durchschlagskraft, sondern auch gezieltes, flinkes Pass-Spiel über 2-3 Stationen in die Spitze. Aber ich bin nur einer von Millionen Experten 🙂"
UgxSGX3eyJ6Dze9N4L54AaABAg,11,YouTube,20240623230851,257,"Deutschland hat diesmal schlecht gespielt, gerade noch in letzter Minute das Tor gemacht. Schweizer hatten mehr eindeutige Chancen. Man sieht sobald ein stärkerer Gegner als Schottland spielt, sofort sind Probleme da, aber noch viel  stärkere Gegner warten."
UgzLgTwuGi65PIfMMR14AaABAg,11,YouTube,20240623230739,181,Am ende der Schweizer torwart einfach Ehrenmann bügeld das foul von seinem teamkollegen aus das nicht gepfiffen wurde indem er den ball einfach reinlässt  (so hats auf mich gewirkt)
UgywhiGVYo7tDrvPkdp4AaABAg,11,YouTube,20240623230726,99,"schiri hat ne rolex und zwei packungen toblerone bekommen, anders kann ich mir das nicht vorstellen"
UgyqYuU5rSGyh6g3XZ94AaABAg,11,YouTube,20240623230715,78,"jetzt weiß ich was meine Frau immer meint mit ""du klammerst mir zu viel"" meint"
UgzhrhU9HxO9VMDGaBp4AaABAg,11,YouTube,20240623230714,75,Der Schiedsrichter sollte seinen Job verlieren und eine Geldstrafe erhalten
UgypxuodputJAPyfKvZ4AaABAg,11,YouTube,20240623230714,46,Wie viel Geld hat der Schiedsrichter bekommen?
UgwoE5xsdU_uDJjPGa94AaABAg,11,YouTube,20240623230654,75,"Nach dem Spiel glaube ich echt daran, dass Deutschland die EM gewinnen kann"
UgxhXpjQkMXSDwojA0V4AaABAg,11,YouTube,20240623230629,81,Was für ne schwere Geburt. Schlechte Chancenverwertung hätte ich beinahe gerächt.
UgziYb2vBZoHq19ThaJ4AaABAg,11,YouTube,20240623230603,71,Schweres Spiel. Verdientes Unentschieden hinten raus. Gruppensieg. Ende
UgzDAlIkT4DKPHB1Gbl4AaABAg,11,YouTube,20240623230600,34,"Hahahahhaha Nazis ;D
Ihr Kaschbers"
UgzNBw36UGCjRTWKIxp4AaABAg,11,YouTube,20240623230557,41,Eher Schweiz+Schiri gegen Deutschland 💀👹⚽
Ugy732I305OMkzGvW8t4AaABAg,11,YouTube,20240623230510,35,Schiri hatte Schweizer Bankkonten 😀
UgysmRTN6XdH1P8jJ254AaABAg,11,YouTube,20240623230508,215,"NAGELSMANN !!!! BEI DEM TÜÜÜÜPEN KRIEG ICH NEN STÄNDER!!
Er ist der richtige!! Aber die Mannschaft kann mehr und muss mehr arbeiten.  Wenn das schief gelaufen wäre, das wäre nicht sein verschulden.  So viel ist klar"
UgzqUvEvh7bZs2UK5s14AaABAg,11,YouTube,20240623230436,263,"Also sorry, aber das war n glasklarer Elfmeter......bei Freiburg hat Eggestein mal nen Gegner weniger hart geklammert und es gab nen Elfer. 
Aber das ist glasklar ne Verhinderung einer Torchance. Hoffe dem Schiri verbrennt die Pizza im Ofen wenn er in Rente geht."
Ugxe2k4Uba6Y6kydTHB4AaABAg,11,YouTube,20240623230433,201,Können wir mal darüber reden das 94 Minuten lang der Kommentator gelabert hat wie ein Wasserfall ? Ich verstehe ja das es schön ist für blinde! Keine Frage. Aber es ist sehr sehr anstrengend anzuhören…
UgwJ9UQIKH1MIc-KTm94AaABAg,11,YouTube,20240623230433,453,"anstatt sich hier über den Schiri zu beschweren, kann man auch mal die Leistung der Spieler hinterfragen. So oft unnötige Ballverluste, Ungenauigkeiten. Keine Lösungen geboten bei kompakt und mit Herz verteidigende Schweizer, welche effektiv waren und hinten alles ziemlich dicht hielten. Wenn da nicht im nächsten Spiel mehr kommt, ist das Sommermärchen womöglich ganz schnell wieder vorbei. Da kann man auch lange über den Schiri reden - hilft nichts."
UgycqS67w2crTf-yQBF4AaABAg,11,YouTube,20240623230429,150,"So wie die Schweizer Eishockey spielen,so Spielen Sie auch Fußball!!Alle stehen vor dem Tor und verteidigen ……und hoffen nur auf paar Chancen!!!🤮🤮🤮🤮🤮🤮"
Ugwy5x1YWJTgQIk4e_B4AaABAg,11,YouTube,20240623230423,44,Scheiß Platz und Schlechter Schiri. NA SUPER
Ugw7HJbq8EcEuqxdLrd4AaABAg,11,YouTube,20240623230420,87,Da wird sich vor dem Karriereende als Schiedsrichter noch schön Bestechungsgeld gegönnt
UgySLw6BrwI9g_7dQgB4AaABAg,11,YouTube,20240623230306,43,Immerhin gab es Free Hugs für Florian Beier
Ugw2IWK9JdxCeDE8pGx4AaABAg,11,YouTube,20240623230221,80,"Schweiz hat echt stabil gespielt, schade dass der Schiri das überschatten musste"
Ugw-pyT1n-CDpiirQzJ4AaABAg,11,YouTube,20240623230220,39,Schiri härter als jeder Elden Ring Boss
Ugw-rEv57EJ5yv0E3tp4AaABAg,11,YouTube,20240623230220,721,"Für mich hat der Trainer alles richtig gemacht. Es ist logisch, das viele ""Klugscheißer"" meckern und sinnlos diskutieren werden. Das einzige was mich stört, ist wenn die Spieler den Ball ständig zurück auf das eigene Tor spielen. Das bedeutet man hat Angst vom Gegner. Angriff ist die beste Verteidigung. Aber ansonsten ist es normal, die anderen Mannschaften können auch Fußball spielen. Die Schweizer waren sehr gut. Der Füllkrug dagegen perfekt. Ich wünsche dieser Mannschaft und dem Trainer viel Erfolg im nächsten Spiel. Wichtig, bei einem Spiel muss man auch verlieren können. Ansonsten wären Spiele sinnlos. Für mich hat der Nagelsmann eine gute Mannschaft zusammengestellt. Macht weiter so und werdet noch besser."
UgzSV6K5fEm72d2zA054AaABAg,11,YouTube,20240623230154,30,"2:34
LOL er hat Nazi gesagt ^^"
Ugz1skp86VYcFY2Ycx54AaABAg,11,YouTube,20240623230129,15,Deutschland 🎉🎉🎉
UgyuFKAvbiC_7x0Y8sB4AaABAg,11,YouTube,20240623230042,7,Geil !!
UgwmvZb2AaBtKYGWS314AaABAg,11,YouTube,20240623230019,62,Die Schweizer Fans heute unparteiischer als der Schiedsrichter
UgyB65nLRw9_YG2Rlbx4AaABAg,11,YouTube,20240623225946,128,die Schweizer hätten die Deutschen mit Pfefferspray angreifen können und der Schiri würde trotzdem weiterlaufen lassen … diggah🙃
Ugz7EmeQuPM3Cby8Lc54AaABAg,11,YouTube,20240623225946,43,"Havertz ist kein guter Stürmer, er muss weg"
Ugxh1AmSdjApRBa13kR4AaABAg,11,YouTube,20240623225917,41,Schiri!! wir wissen wo dein Auto steht...
UgyfioS6T7K-ybMuE854AaABAg,11,YouTube,20240623225915,46,wäre ne richtig unverdiente niederlage gewesen
UgwbpN1XHzLlGxYSUol4AaABAg,11,YouTube,20240623225904,129,"2:34 ""in diesem Moment schiebt sich die ??? vorbei an Deutschland."" Was schiebt sich vorbei, die Nazi? Was soll das jetzt heißen?"
Ugy735Wf36Ld1DHjw_94AaABAg,11,YouTube,20240623225841,23,Füllkrug mit Bier ❤️🍻🍻🍻
UgzSZ_x4AqwQkIfvRp54AaABAg,11,YouTube,20240623225718,58,Wir haben es nicht so mit Italiener 😂 der Schiedsrichter 😂
UgyWWXKzApGSFJ5AIpt4AaABAg,11,YouTube,20240623225714,290,"das war nicht grenzwürdig das war wein fach zu gunsten der schweiz gefiffen warum pfeifen die bei dem fersuch einen ball im sprung zu bekommend er zu einem zusammenstoß führt aber wenn ein schweiter spieler einen deutschen regelrecht umarmt dann nicht?

das kann man doch nichtmehr erklären"
UgxjTR9CGELDRGT7sqp4AaABAg,11,YouTube,20240623225640,223,"Ich fand die Aberkennung des ersten Tores sehr fragwürdig. Nen Tor abzuerkennen was mit dem Foul nichts zu tun hatte und viel später zu stande gekommen ist. Find ich unnötig hart, auch in Hinsicht auf die Schwere des Fouls."
Ugzwg4FzGT-4RIGg-TZ4AaABAg,11,YouTube,20240623225633,235,"Schämen sollten die sich, so ein geiles Tor wie das von Andrich wegen so eines harmlosen Zweikampfes im Vorfeld zurückzunehmen! Dann müssen die Blindfische von Schiedsrichtern halt auch mal was sehen und vorher pfeifen! Dumme Versager!"
UgxSA5AtuEyeKLvskIl4AaABAg,11,YouTube,20240623225606,160,"Unglaubliches Ende! Public Viewing in Stuttgart ist nach dem Treffer komplett eskaliert 
Die Schiedsrichterleistung war aber trotzdem eine komplette Katastrophe"
Ugy5MB7I0xhcmuDBsFJ4AaABAg,11,YouTube,20240623225550,26,Neuer wieder überragend. 👌
UgzA5v1NgsEbdk03Nfd4AaABAg,11,YouTube,20240623225537,196,Ganz ehrlich: das ist eine Zusammenfassung d.h. man könnte die Falschaussagen des Kommentator rausnehmen. Warum ist denn dann der ganze Unsinn den der Kommentator sagt weiterhin im Video zu hören?
UgzhtcqzJLQc1OAl9o14AaABAg,11,YouTube,20240623225531,95,Nicht zum ersten mal bei diesem Turnier: Der Schiedsrichter ist der schlechteste auf dem Platz.
UgzkZbT6Rog7zTlEb4h4AaABAg,11,YouTube,20240623225524,56,"Havertz bitte raus, der typ ist so schlecht jedes spiel."
Ugy9Ep4ObW9nulyO8Dh4AaABAg,11,YouTube,20240623225453,63,Der darf nie wieder pfeifen bei der EM!!!! Was für ein beschiss
Ugx2slNBN4aFhS22Lfx4AaABAg,11,YouTube,20240623225429,332,"Daumen runter. Die Schlechteschiedsrichterleistung muss mehr Thema in der Zusammenfassung einnehmen. Neutrale Berichterstattung heißt nicht, dass man über den Schiedsrichter nichts sagt, sondern dass offensichtlich Fehlentscheidungen klar angesprochen und nicht nur angedeutet werden. Ehrlichkeit dürfen wir von euch schon erwarten."
UgyaMqR1KSaudXvips14AaABAg,11,YouTube,20240623225427,49,Wo war denn da ein Foul von musiala vor dem Tor??
Ugyqz5XPuiKTmJiAIjt4AaABAg,11,YouTube,20240623225415,48,the referee was clearly on the side of the Swiss
UgycDtdgoMOb47Zj3Mh4AaABAg,11,YouTube,20240623225407,176,"Ich frage mich, wann Nagelsmann begreift, dass er mal einen Stürmer von Anfang an spielen lässt. Die anderen dribbeln nur und über rechts laufen die Bay... sich immer nur fest."
UgztNJQH0zAM2fr1LZx4AaABAg,11,YouTube,20240623225354,112,"Abgesehen vom Schiri, war die Leistung von Mittelstädt echt bodenlos. Raum hat es echt um Meilen besser gemacht!"
Ugw557Y8F9yMxjxrm4R4AaABAg,11,YouTube,20240623225348,229,Schweizer Fans so unsportlich. Ihre roten Käsesocken oder was auch immer da aufs Feld geworfen werden musste können sie sich jetzt in die unangenehmste aller möglichen Körperöffnungen selbst einführen und dabei an Käse schnüffeln
UgwO3gabCJC2Q7q1IOx4AaABAg,11,YouTube,20240623225344,75,Endlich kein Sieg 🤗 jetzt nur noch rausfliegen und losgelöst von der Erde 😂
UgwsZtyuEjAFQWdVqm14AaABAg,11,YouTube,20240623225327,205,"Der Kopfball landet auf dem Querbalken😂😂😂
Was denn für ein Kopfball?
Peter Griffin hat bei einer Family Guy Folge mal einen Kopf auf der Schulter. Aber Havertz hat, glaube ich keinen Kopf auf der Schulter."
Ugwu6QKMaSCchPs4LxJ4AaABAg,11,YouTube,20240623225326,63,warum nimmt der denn das tor zurück? macht doch gar keinen Sinn
UgxkvNtaX3tROz4WV1t4AaABAg,11,YouTube,20240623225232,106,"Was müssen wir machen,  damit Fülle mal von Anfang an spielen darf? Haverts macht mich zunehmend aggressiv"
Ugz95PKWXdQElotGkdN4AaABAg,11,YouTube,20240623225210,302,Ich verstehe viele Kommentare hier aber seien wir Ehrlich bei der einen Ecke denn Spieler mit Müll zu bewerfen ist halt echt nicht Sportlich das muss nicht sein dazu das Feld noch schlechter machen muss nicht sein. Das was ich sehen konnte kann man den Rasen jetzt eh auswechseln der hat echt gelitten.
UgxNBQ6w-76pxL8QJN94AaABAg,11,YouTube,20240623225156,154,"Der Schiri war eine Katastrophe. Unterste Schublade 👎
Die Schweizer waren auch unfair.

Ich freue mich dass unser Füllkrug für den Ausgleich gesorgt hat ❤"
UgxQUwESX938Hr0NQRl4AaABAg,11,YouTube,20240623225135,472,"Es ist unmöglich wie der Schiedsrichter entscheiden hat.
Die gelbe gegen Tah ist sehr legitim, aber :
- nicht das Foul gegen Havertz im Strafraum
- das Zerren an Führich, dass nicht beachtet wird. 
Das sind zwei Aktionen, die mir einfallen, und es gibt mehrere, die Deutschland aktiv gehindert haben, eine Torchabce aufzubauen , dje hätten beachtet und gesehen werden müssen. 
Generell war es aus meiner Sicht nicht immer unparteiisch und das darf bei einer EM nicht sein!"
Ugy82nkpWpJD4suBZYR4AaABAg,11,YouTube,20240623225131,1825,"Orsato war heute wirklich furchtbar. Schade, dass er mit seiner Leistung ein echt spannendes Spiel überschattet hat. Schweiz hat es lange Zeit clever gemacht und gut verteidigt, und Deutschland hat sich mit dem Rückstand extrem schwer getan, so effektiv nach vorne zu spielen, mit der gleichen Genauigkeit wie gegen Schottland oder Ungarn, und dann kam ein paar Mal auch noch Pech beim Abschluss dazu. Insgesamt ein faires Unentschieden, indem die Schweiz sehr gut und Deutschland teilweise echt schwach agiert hat. 

Ungeachtet des Ergebnisses, Orsato sollte nach dem Spiel in den Ruhestand geschickt werden. Nicht nur die Deutschen hat er mir seiner Leitung benachteiligt (siehe gelbe Karte gegen Ndoye). Ich unterstelle ihm nicht, dass er parteiisch war, ich stelle lediglich klar, dass seine Leistung schlecht gewesen ist. Schade.

Addendum: Der Kicker vergibt für Orsatos Leistung die Note 4,00. Für mich tatsächlich noch schlechter, aufgrund der Fehlentscheidungen in der Zweikampf-Bewertung (aberkanntes Tor gegen Andrich, Gelb für Ndoye, keine Elfmeter für Havertz und Beier). Um ihn auch ein wenig in Schutz zu nehmen, die Abseits-Entscheidung beim Tor von Vargas war korrekt und die gelbe Karte für Tah finde ich für das Einsteigen von ihm auch gerechtfertigt. 

Stichwort Abseits: An einem Punkt in der ersten Hälfte steht Gündogan meilenweit in der verbotenen Zone und Orsato pfeift die Situation erst nach gefühlt ner Minute ab. Ich bin auf jeden Fall dafür, lieber die Situation laufen zu lassen, bis der Gegner in Ballbesitz kommt oder das Spiel anderweitig unterbrochen ist, aber da war das so eindeutig, dass man gut und gerne früher unterbrechen hätte können. Als Einzelfall nicht schlimm, aber es passt für mich zu dem Eindruck, dass er deutlich unter seinem möglichen Niveau als Spielleiter geblieben ist."
UgxCShx3f3-KepJXCwB4AaABAg,11,YouTube,20240623225131,38,Füllkrug ist auch so n richtiger alman
Ugw3OTKDRF2pEhQa8N54AaABAg,11,YouTube,20240623225106,570,"Haha, der Schiedsrichter ist schuld, dass die woke Regenbogentruppe nicht gewonnen hat. Fakt ist, die arroganten Fußballmillionäre mit der sich kaum noch einer in Deutschland identifizieren kann, waren schlecht, weil sie nach den schwachen Schotten und Ungarn jetzt mal einen Gegner hatten, der auch mal länger dagegen halten konnte. Die Schwächen sah man  ja schon vor dem EM gegen Griechenland und der Ukraine.  Mit viel Glück schafft man das Achtelfinale und spätestens im Viertelfinale ist Schluss, wenn es vermutlich gegen Spanien geht, die beste Mannschaft der EM."
UgyOukXCu4-BVw8JiqZ4AaABAg,11,YouTube,20240623225058,31,Havertz raus. Füllkrug Startelf
UgwqjCxjzwAPToLvus54AaABAg,11,YouTube,20240623225054,146,"Die Schweiz hat heute wirklich mit 12 Männern auf dem Platz gestanden, leider hatte der eine eine Pfeife in der Hand und 2 Karten in der Tasche..."
Ugxs-bXCIVm0AGho_HN4AaABAg,11,YouTube,20240623225047,89,Die gelbe Karte von Tah war so unnötig und das „umarmen“ an Beier muss ein Elfmeter sein.
UgzvBFzfrT8IvKolzOt4AaABAg,11,YouTube,20240623225041,50,Der Schiri war der schlechteste Mann auf dem Platz
UgzI6_es_EiT6RZcmxp4AaABAg,11,YouTube,20240623225041,70,3:52 rüdiger hätte sich vorstellen sollen das es das eigene tor ist ;)
Ugw0c8wpGZ5fFLPB-pd4AaABAg,11,YouTube,20240623225024,108,Wenn man mal überlegt wo wir im November letzten Jahres noch standen…. Und jetzt sind wir Gruppensieger! 💪🇩🇪
Ugy_LNIUOVgWyKNd98l4AaABAg,11,YouTube,20240623225011,508,"Schlechter als der Platz war nur das Schiedsrichterteam.
Teilweise kleinlich (oder einfach falsch), dann durfte mit beiden Armen geschoben werden (nicht nur gg. Deu), 1. Tor keine klare Fehlentscheidung, ergo auch kein Grund für VAR überhaupt einzugreifen, römische-griechische Zweikämpfführung wiederum erlaubt, deutliches Abseits ewig laufen lassen, bevor man abpfeift (man lässt es nur laufen, wenn es nicht klar ist), gelbe Karten teilweise fragwürdig, etc. Ist mir schon bei England negativ aufgefallen."
UgyK0NO1Fbl1poCd-u14AaABAg,11,YouTube,20240623224949,46,Haben die Videoschiedsrichter etwas geraucht ?
UgxcSDXTTQonfiSBeB54AaABAg,11,YouTube,20240623224904,71,SELTEN SO EINE PEINLICHE KLATSCHE WIE DIESE FÜR DIE SCHWEIZ GESEHEN😂😂😂😂
Ugw7oBbrctlTAlwHPHN4AaABAg,11,YouTube,20240623224846,62,"Sowas von lächerlich, den Treffer von Andrich zurückzunehmen 😅"
UgznEvz3kH4nNyeXV4V4AaABAg,11,YouTube,20240623224841,625,"An alle deutschen hier , ihr redet vom Schiri , das ihr aber von der Schweiz 4 oder 5 tore kassiert hättet und einige chancen hatten und bis zuletzt geführt haben und gewonnen hätten und die besseren waren und Deutschland es sehr schwer hatte genau wie die anderen grossen Mannschaften,  das alles wollt ihr nicht wissen , dss blendet ihr aus , Hauptsache alles wie immer auf den Schiri schieben . Dss ihr mit so ne Leistung eh nicht weitkommt und schon gegen Ungarn hätte  verlieren können und knapp war das juckt euch nicht .Arroganz wie immer aber bald kommt die Niederlage dann werdet ihr nicht mehr wss ausblenden können"
UgxI9aR03oMjm9Nvl7p4AaABAg,11,YouTube,20240623224825,123,Durch den Gruppensieg wird Deutschland leider gegen Spanien im Viertelfinale ausscheiden. Hätten sie lieber mal verloren...
Ugxvy0OQaf_FsvDQ1QB4AaABAg,11,YouTube,20240623224805,45,Der schiri hat aufjedenfall mies abkassiert 🤫
UgzdaajNzjJVfQibJ6p4AaABAg,11,YouTube,20240623224805,253,"Was ist das für Sprecher 😂wie er die ganze Zeit die Sätze beendet hahaha (no front) Aber wie das Tor weggepfiffen wurde. Ich verstehe das nicht, entweder hab ich kp von Fußball oder ka, für mich sieht das übelst Legitim und überhaupt nicht nach Faul aus"
Ugz_0c-2ZEPCQVsc0EJ4AaABAg,11,YouTube,20240623224712,132,"Bei aller Liebe, das Tor von Andrich zurück zu nehmen und bei dem Wrestling Einsatz gegen Beier keinen Elfer zu geben ist n Witz...."
Ugw73x4xkaT89M5jVxN4AaABAg,11,YouTube,20240623224702,130,Havertz einfach richtig richtig schlecht in jeder Aktion seit Turnier beginn.........nur den Elfmeter hat er gemacht. Was ne Gurke
UgzXdmbYpVGGkBVMjSF4AaABAg,11,YouTube,20240623224628,218,"die schiedsrichterleistung der spiele ist echt grauenhaft. beim türkei portugal spiel dachte man sich ja ok portugal gewinnt eh, aber was geht denn hier ab. alleine das mit maxi beier. warum schaltet der var nicht ein?"
UgzIHk_-Y1OxEuy81HV4AaABAg,11,YouTube,20240623224628,278,"Aus 18 m hält der 34-jährige einfach mal drauf. Sommer verfolgt den Ball nur noch mit seinen Blicken. 
😂😂😂
Was sollte Sommer denn sonst machen? Der Ball geht 5 m am Tor vorbei. Natürlich versucht er nicht, den Ball zu bekommen und springt natürlich auch nicht oder bewegt sich😅."
UgzKVjCVncJJH6Yk1G54AaABAg,11,YouTube,20240623224559,48,Leider heißen die Gegner nicht alle Schottland 😂
UgwtGfPvtTFTj5YSS-N4AaABAg,11,YouTube,20240623224549,281,"Das traurige ist ja, dass sich der VAR die Szene bei dem Foul von Musiala in der 1 hälfte anschaut, aber nicht die Szene in der 2 hälfte , wo Baier ganz klar geliebt worden ist. Eine absolute Frechheit so zu pfeifen. Ndoye hätte demach längst mit Gelb-Rot vom Platz fliegen müssen."
Ugw3TpjuUWzuyZ-ibIB4AaABAg,11,YouTube,20240623224547,609,"Sonderbar die Reaktionen über den Schiri, warum so unfair. Die deutschen Spieler sollten das Spiel analysieren und das Spiel umstellen. Wir wussten über die Schwierigkeiten wenn wir hoch angelaufen werden. Nagelsmann sollte endlich einsehen, Kimmich ist zur Zeit zu schwach und langsam, Havertz kein Mittelstürmer und sorry auch Wirtz wirkte überspielt. Wir haben keine Weltklasseverteidigung wie ich es im Doppelpass gehört habe, wir haben Schwierigkeiten im Spielaufbau und die starken Gegner kommen erst noch, trotzdem können sie an einem guten Tag jeden schlagen, sie müssen es wie die Schweiz mehr wollen"
