Tool,Radius_Manual,Radius_Model,F1_Score
bertweet,0.39000000000000024,0.22000000000000006,0.7060111925662259
bertweet,0.39000000000000024,0.23000000000000007,0.7060111925662259
bertweet,0.39000000000000024,0.24000000000000007,0.7341899722852103
bertweet,0.39000000000000024,0.2500000000000001,0.7481266774020398
bertweet,0.39000000000000024,0.2600000000000001,0.7481266774020398
bertweet,0.39000000000000024,0.27000000000000013,0.7481266774020398
bertweet,0.39000000000000024,0.28000000000000014,0.7481266774020398
bertweet,0.39000000000000024,0.29000000000000015,0.7481266774020398
bertweet,0.39000000000000024,0.30000000000000016,0.7481266774020398
bertweet,0.39000000000000024,0.31000000000000016,0.7481266774020398
bertweet,0.39000000000000024,0.3200000000000002,0.7618010167029775
bertweet,0.39000000000000024,0.3300000000000002,0.7618010167029775
bertweet,0.39000000000000024,0.3400000000000002,0.7618010167029775
bertweet,0.39000000000000024,0.3500000000000002,0.7618010167029775
bertweet,0.39000000000000024,0.3600000000000002,0.7618010167029775
bertweet,0.39000000000000024,0.3700000000000002,0.7618010167029775
bertweet,0.39000000000000024,0.3800000000000002,0.7618010167029775
bertweet,0.39000000000000024,0.39000000000000024,0.7618010167029775
bertweet,0.39000000000000024,0.40000000000000024,0.7752406060863772
bertweet,0.39000000000000024,0.41000000000000025,0.7752406060863772
bertweet,0.39000000000000024,0.42000000000000026,0.7752406060863772
bertweet,0.39000000000000024,0.43000000000000027,0.7752406060863772
bertweet,0.39000000000000024,0.4400000000000003,0.7752406060863772
bertweet,0.39000000000000024,0.4500000000000003,0.7752406060863772
bertweet,0.39000000000000024,0.4600000000000003,0.7752406060863772
bertweet,0.39000000000000024,0.4700000000000003,0.7752406060863772
bertweet,0.39000000000000024,0.4800000000000003,0.7752406060863772
bertweet,0.39000000000000024,0.4900000000000003,0.7873439406739885
bertweet,0.40000000000000024,0.15,0.6990182954038375
bertweet,0.40000000000000024,0.16,0.7142028001780544
bertweet,0.40000000000000024,0.17,0.7060111925662259
bertweet,0.40000000000000024,0.18000000000000002,0.7060111925662259
bertweet,0.40000000000000024,0.19000000000000003,0.7060111925662259
bertweet,0.40000000000000024,0.20000000000000004,0.7060111925662259
bertweet,0.40000000000000024,0.21000000000000005,0.7060111925662259
bertweet,0.40000000000000024,0.22000000000000006,0.7060111925662259
bertweet,0.40000000000000024,0.23000000000000007,0.7060111925662259
bertweet,0.40000000000000024,0.24000000000000007,0.7341899722852103
bertweet,0.40000000000000024,0.2500000000000001,0.7481266774020398
bertweet,0.40000000000000024,0.2600000000000001,0.7481266774020398
bertweet,0.40000000000000024,0.27000000000000013,0.7481266774020398
bertweet,0.40000000000000024,0.28000000000000014,0.7481266774020398
bertweet,0.40000000000000024,0.29000000000000015,0.7481266774020398
bertweet,0.40000000000000024,0.30000000000000016,0.7481266774020398
bertweet,0.40000000000000024,0.31000000000000016,0.7481266774020398
bertweet,0.40000000000000024,0.3200000000000002,0.7618010167029775
bertweet,0.40000000000000024,0.3300000000000002,0.7618010167029775
bertweet,0.40000000000000024,0.3400000000000002,0.7618010167029775
bertweet,0.40000000000000024,0.3500000000000002,0.7618010167029775
bertweet,0.40000000000000024,0.3600000000000002,0.7618010167029775
bertweet,0.40000000000000024,0.3700000000000002,0.7618010167029775
bertweet,0.40000000000000024,0.3800000000000002,0.7618010167029775
bertweet,0.40000000000000024,0.39000000000000024,0.7618010167029775
bertweet,0.40000000000000024,0.40000000000000024,0.7752406060863772
bertweet,0.40000000000000024,0.41000000000000025,0.7752406060863772
bertweet,0.40000000000000024,0.42000000000000026,0.7752406060863772
bertweet,0.40000000000000024,0.43000000000000027,0.7752406060863772
bertweet,0.40000000000000024,0.4400000000000003,0.7752406060863772
bertweet,0.40000000000000024,0.4500000000000003,0.7752406060863772
bertweet,0.40000000000000024,0.4600000000000003,0.7752406060863772
bertweet,0.40000000000000024,0.4700000000000003,0.7752406060863772
bertweet,0.40000000000000024,0.4800000000000003,0.7752406060863772
bertweet,0.40000000000000024,0.4900000000000003,0.7873439406739885
bertweet,0.41000000000000025,0.15,0.6990182954038375
bertweet,0.41000000000000025,0.16,0.7142028001780544
bertweet,0.41000000000000025,0.17,0.7060111925662259
bertweet,0.41000000000000025,0.18000000000000002,0.7060111925662259
bertweet,0.41000000000000025,0.19000000000000003,0.7060111925662259
bertweet,0.41000000000000025,0.20000000000000004,0.7060111925662259
bertweet,0.41000000000000025,0.21000000000000005,0.7060111925662259
bertweet,0.41000000000000025,0.22000000000000006,0.7060111925662259
bertweet,0.41000000000000025,0.23000000000000007,0.7060111925662259
bertweet,0.41000000000000025,0.24000000000000007,0.7341899722852103
bertweet,0.41000000000000025,0.2500000000000001,0.7481266774020398
bertweet,0.41000000000000025,0.2600000000000001,0.7481266774020398
bertweet,0.41000000000000025,0.27000000000000013,0.7481266774020398
bertweet,0.41000000000000025,0.28000000000000014,0.7481266774020398
bertweet,0.41000000000000025,0.29000000000000015,0.7481266774020398
bertweet,0.41000000000000025,0.30000000000000016,0.7481266774020398
bertweet,0.41000000000000025,0.31000000000000016,0.7481266774020398
bertweet,0.41000000000000025,0.3200000000000002,0.7618010167029775
bertweet,0.41000000000000025,0.3300000000000002,0.7618010167029775
bertweet,0.41000000000000025,0.3400000000000002,0.7618010167029775
bertweet,0.41000000000000025,0.3500000000000002,0.7618010167029775
bertweet,0.41000000000000025,0.3600000000000002,0.7618010167029775
bertweet,0.41000000000000025,0.3700000000000002,0.7618010167029775
bertweet,0.41000000000000025,0.3800000000000002,0.7618010167029775
bertweet,0.41000000000000025,0.39000000000000024,0.7618010167029775
bertweet,0.41000000000000025,0.40000000000000024,0.7752406060863772
bertweet,0.41000000000000025,0.41000000000000025,0.7752406060863772
bertweet,0.41000000000000025,0.42000000000000026,0.7752406060863772
bertweet,0.41000000000000025,0.43000000000000027,0.7752406060863772
bertweet,0.41000000000000025,0.4400000000000003,0.7752406060863772
bertweet,0.41000000000000025,0.4500000000000003,0.7752406060863772
bertweet,0.41000000000000025,0.4600000000000003,0.7752406060863772
bertweet,0.41000000000000025,0.4700000000000003,0.7752406060863772
bertweet,0.41000000000000025,0.4800000000000003,0.7752406060863772
bertweet,0.41000000000000025,0.4900000000000003,0.7873439406739885
bertweet,0.42000000000000026,0.15,0.6909979969364911
bertweet,0.42000000000000026,0.16,0.7060111925662259
bertweet,0.42000000000000026,0.17,0.7199617457833419
bertweet,0.42000000000000026,0.18000000000000002,0.7199617457833419
bertweet,0.42000000000000026,0.19000000000000003,0.7199617457833419
bertweet,0.42000000000000026,0.20000000000000004,0.7199617457833419
bertweet,0.42000000000000026,0.21000000000000005,0.7199617457833419
bertweet,0.42000000000000026,0.22000000000000006,0.7199617457833419
bertweet,0.42000000000000026,0.23000000000000007,0.7199617457833419
bertweet,0.42000000000000026,0.24000000000000007,0.7473809523809524
bertweet,0.42000000000000026,0.2500000000000001,0.7609335038363171
bertweet,0.42000000000000026,0.2600000000000001,0.7609335038363171
bertweet,0.42000000000000026,0.27000000000000013,0.7609335038363171
bertweet,0.42000000000000026,0.28000000000000014,0.7609335038363171
bertweet,0.42000000000000026,0.29000000000000015,0.7609335038363171
bertweet,0.42000000000000026,0.30000000000000016,0.7609335038363171
bertweet,0.42000000000000026,0.31000000000000016,0.7609335038363171
bertweet,0.42000000000000026,0.3200000000000002,0.7742458521870287
bertweet,0.42000000000000026,0.3300000000000002,0.7742458521870287
bertweet,0.42000000000000026,0.3400000000000002,0.7742458521870287
bertweet,0.42000000000000026,0.3500000000000002,0.7742458521870287
bertweet,0.42000000000000026,0.3600000000000002,0.7742458521870287
bertweet,0.42000000000000026,0.3700000000000002,0.7742458521870287
bertweet,0.42000000000000026,0.3800000000000002,0.7742458521870287
bertweet,0.42000000000000026,0.39000000000000024,0.7742458521870287
bertweet,0.42000000000000026,0.40000000000000024,0.7873439406739885
bertweet,0.42000000000000026,0.41000000000000025,0.7873439406739885
bertweet,0.42000000000000026,0.42000000000000026,0.7873439406739885
bertweet,0.42000000000000026,0.43000000000000027,0.7873439406739885
bertweet,0.42000000000000026,0.4400000000000003,0.7873439406739885
bertweet,0.42000000000000026,0.4500000000000003,0.7873439406739885
bertweet,0.42000000000000026,0.4600000000000003,0.7873439406739885
bertweet,0.42000000000000026,0.4700000000000003,0.7873439406739885
bertweet,0.42000000000000026,0.4800000000000003,0.7873439406739885
bertweet,0.42000000000000026,0.4900000000000003,0.7992106975670171
bertweet,0.43000000000000027,0.15,0.6745638439691648
bertweet,0.43000000000000027,0.16,0.6892248257327623
bertweet,0.43000000000000027,0.17,0.7028571428571428
bertweet,0.43000000000000027,0.18000000000000002,0.7028571428571428
bertweet,0.43000000000000027,0.19000000000000003,0.7028571428571428
bertweet,0.43000000000000027,0.20000000000000004,0.7028571428571428
bertweet,0.43000000000000027,0.21000000000000005,0.7028571428571428
bertweet,0.43000000000000027,0.22000000000000006,0.7028571428571428
bertweet,0.43000000000000027,0.23000000000000007,0.7028571428571428
bertweet,0.43000000000000027,0.24000000000000007,0.7297226102949823
bertweet,0.43000000000000027,0.2500000000000001,0.7430351648660419
bertweet,0.43000000000000027,0.2600000000000001,0.7430351648660419
bertweet,0.43000000000000027,0.27000000000000013,0.7430351648660419
bertweet,0.43000000000000027,0.28000000000000014,0.7430351648660419
bertweet,0.43000000000000027,0.29000000000000015,0.7430351648660419
bertweet,0.43000000000000027,0.30000000000000016,0.7430351648660419
bertweet,0.43000000000000027,0.31000000000000016,0.7430351648660419
bertweet,0.43000000000000027,0.3200000000000002,0.7561302722207061
bertweet,0.43000000000000027,0.3300000000000002,0.7561302722207061
bertweet,0.43000000000000027,0.3400000000000002,0.7561302722207061
bertweet,0.43000000000000027,0.3500000000000002,0.7561302722207061
bertweet,0.43000000000000027,0.3600000000000002,0.7561302722207061
bertweet,0.43000000000000027,0.3700000000000002,0.7561302722207061
bertweet,0.43000000000000027,0.3800000000000002,0.7561302722207061
bertweet,0.43000000000000027,0.39000000000000024,0.7561302722207061
bertweet,0.43000000000000027,0.40000000000000024,0.769032093082726
bertweet,0.43000000000000027,0.41000000000000025,0.769032093082726
bertweet,0.43000000000000027,0.42000000000000026,0.769032093082726
bertweet,0.43000000000000027,0.43000000000000027,0.769032093082726
bertweet,0.43000000000000027,0.4400000000000003,0.769032093082726
bertweet,0.43000000000000027,0.4500000000000003,0.769032093082726
bertweet,0.43000000000000027,0.4600000000000003,0.769032093082726
bertweet,0.43000000000000027,0.4700000000000003,0.769032093082726
bertweet,0.43000000000000027,0.4800000000000003,0.769032093082726
bertweet,0.43000000000000027,0.4900000000000003,0.7807192807192808
bertweet,0.4400000000000003,0.15,0.6666882245856088
bertweet,0.4400000000000003,0.16,0.6811904761904762
bertweet,0.4400000000000003,0.17,0.6946565968159416
bertweet,0.4400000000000003,0.18000000000000002,0.6946565968159416
bertweet,0.4400000000000003,0.19000000000000003,0.6946565968159416
bertweet,0.4400000000000003,0.20000000000000004,0.6946565968159416
bertweet,0.4400000000000003,0.21000000000000005,0.6946565968159416
bertweet,0.4400000000000003,0.22000000000000006,0.6946565968159416
bertweet,0.4400000000000003,0.23000000000000007,0.6946565968159416
bertweet,0.4400000000000003,0.24000000000000007,0.7212511306030583
bertweet,0.4400000000000003,0.2500000000000001,0.7344561756326463
bertweet,0.4400000000000003,0.2600000000000001,0.7344561756326463
bertweet,0.4400000000000003,0.27000000000000013,0.7344561756326463
bertweet,0.4400000000000003,0.28000000000000014,0.7344561756326463
bertweet,0.4400000000000003,0.29000000000000015,0.7344561756326463
bertweet,0.4400000000000003,0.30000000000000016,0.7344561756326463
bertweet,0.4400000000000003,0.31000000000000016,0.7344561756326463
bertweet,0.4400000000000003,0.3200000000000002,0.7474538728270071
bertweet,0.4400000000000003,0.3300000000000002,0.7474538728270071
bertweet,0.4400000000000003,0.3400000000000002,0.7474538728270071
bertweet,0.4400000000000003,0.3500000000000002,0.7474538728270071
bertweet,0.4400000000000003,0.3600000000000002,0.7474538728270071
bertweet,0.4400000000000003,0.3700000000000002,0.7474538728270071
bertweet,0.4400000000000003,0.3800000000000002,0.7474538728270071
bertweet,0.4400000000000003,0.39000000000000024,0.7474538728270071
bertweet,0.4400000000000003,0.40000000000000024,0.7602675102675103
bertweet,0.4400000000000003,0.41000000000000025,0.7602675102675103
bertweet,0.4400000000000003,0.42000000000000026,0.7602675102675103
bertweet,0.4400000000000003,0.43000000000000027,0.7602675102675103
bertweet,0.4400000000000003,0.4400000000000003,0.7602675102675103
bertweet,0.4400000000000003,0.4500000000000003,0.7602675102675103
bertweet,0.4400000000000003,0.4600000000000003,0.7602675102675103
bertweet,0.4400000000000003,0.4700000000000003,0.7602675102675103
bertweet,0.4400000000000003,0.4800000000000003,0.7602675102675103
bertweet,0.4400000000000003,0.4900000000000003,0.771853877117035
bertweet,0.4500000000000003,0.15,0.6587983597789268
bertweet,0.4500000000000003,0.16,0.6731458828257041
bertweet,0.4500000000000003,0.17,0.6864468864468866
bertweet,0.4500000000000003,0.18000000000000002,0.6864468864468866
bertweet,0.4500000000000003,0.19000000000000003,0.6864468864468866
bertweet,0.4500000000000003,0.20000000000000004,0.6864468864468866
bertweet,0.4500000000000003,0.21000000000000005,0.6864468864468866
bertweet,0.4500000000000003,0.22000000000000006,0.6864468864468866
bertweet,0.4500000000000003,0.23000000000000007,0.6864468864468866
bertweet,0.4500000000000003,0.24000000000000007,0.712773002628075
bertweet,0.4500000000000003,0.2500000000000001,0.7258721670486376
bertweet,0.4500000000000003,0.2600000000000001,0.7258721670486376
bertweet,0.4500000000000003,0.27000000000000013,0.7258721670486376
bertweet,0.4500000000000003,0.28000000000000014,0.7258721670486376
bertweet,0.4500000000000003,0.29000000000000015,0.7258721670486376
bertweet,0.4500000000000003,0.30000000000000016,0.7258721670486376
bertweet,0.4500000000000003,0.31000000000000016,0.7258721670486376
bertweet,0.4500000000000003,0.3200000000000002,0.7387736641467985
bertweet,0.4500000000000003,0.3300000000000002,0.7387736641467985
bertweet,0.4500000000000003,0.3400000000000002,0.7387736641467985
bertweet,0.4500000000000003,0.3500000000000002,0.7387736641467985
bertweet,0.4500000000000003,0.3600000000000002,0.7387736641467985
bertweet,0.4500000000000003,0.3700000000000002,0.7387736641467985
bertweet,0.4500000000000003,0.3800000000000002,0.7387736641467985
bertweet,0.4500000000000003,0.39000000000000024,0.7387736641467985
bertweet,0.4500000000000003,0.40000000000000024,0.7514999620262778
bertweet,0.4500000000000003,0.41000000000000025,0.7514999620262778
bertweet,0.4500000000000003,0.42000000000000026,0.7514999620262778
bertweet,0.4500000000000003,0.43000000000000027,0.7514999620262778
bertweet,0.4500000000000003,0.4400000000000003,0.7514999620262778
bertweet,0.4500000000000003,0.4500000000000003,0.7514999620262778
bertweet,0.4500000000000003,0.4600000000000003,0.7514999620262778
bertweet,0.4500000000000003,0.4700000000000003,0.7514999620262778
bertweet,0.4500000000000003,0.4800000000000003,0.7514999620262778
bertweet,0.4500000000000003,0.4900000000000003,0.7629837393902731
bertweet,0.4600000000000003,0.15,0.650882671595182
bertweet,0.4600000000000003,0.16,0.665079365079365
bertweet,0.4600000000000003,0.17,0.6782161234991424
bertweet,0.4600000000000003,0.18000000000000002,0.6782161234991424
bertweet,0.4600000000000003,0.19000000000000003,0.6782161234991424
bertweet,0.4600000000000003,0.20000000000000004,0.6782161234991424
bertweet,0.4600000000000003,0.21000000000000005,0.6782161234991424
bertweet,0.4600000000000003,0.22000000000000006,0.6782161234991424
bertweet,0.4600000000000003,0.23000000000000007,0.6782161234991424
bertweet,0.4600000000000003,0.24000000000000007,0.7042761713242264
bertweet,0.4600000000000003,0.2500000000000001,0.7172711189739053
bertweet,0.4600000000000003,0.2600000000000001,0.7172711189739053
bertweet,0.4600000000000003,0.27000000000000013,0.7172711189739053
bertweet,0.4600000000000003,0.28000000000000014,0.7172711189739053
bertweet,0.4600000000000003,0.29000000000000015,0.7172711189739053
bertweet,0.4600000000000003,0.30000000000000016,0.7172711189739053
bertweet,0.4600000000000003,0.31000000000000016,0.7172711189739053
bertweet,0.4600000000000003,0.3200000000000002,0.7300776817666055
bertweet,0.4600000000000003,0.3300000000000002,0.7300776817666055
bertweet,0.4600000000000003,0.3400000000000002,0.7300776817666055
bertweet,0.4600000000000003,0.3500000000000002,0.7300776817666055
bertweet,0.4600000000000003,0.3600000000000002,0.7300776817666055
bertweet,0.4600000000000003,0.3700000000000002,0.7300776817666055
bertweet,0.4600000000000003,0.3800000000000002,0.7300776817666055
bertweet,0.4600000000000003,0.39000000000000024,0.7300776817666055
bertweet,0.4600000000000003,0.40000000000000024,0.7427175566921483
bertweet,0.4600000000000003,0.41000000000000025,0.7427175566921483
bertweet,0.4600000000000003,0.42000000000000026,0.7427175566921483
bertweet,0.4600000000000003,0.43000000000000027,0.7427175566921483
bertweet,0.4600000000000003,0.4400000000000003,0.7427175566921483
bertweet,0.4600000000000003,0.4500000000000003,0.7427175566921483
bertweet,0.4600000000000003,0.4600000000000003,0.7427175566921483
bertweet,0.4600000000000003,0.4700000000000003,0.7427175566921483
bertweet,0.4600000000000003,0.4800000000000003,0.7427175566921483
bertweet,0.4600000000000003,0.4900000000000003,0.7540969012155453
bertweet,0.4700000000000003,0.15,0.6348770726129217
bertweet,0.4700000000000003,0.16,0.6487581125262285
bertweet,0.4700000000000003,0.17,0.6615999815084483
bertweet,0.4700000000000003,0.18000000000000002,0.6615999815084483
bertweet,0.4700000000000003,0.19000000000000003,0.6615999815084483
bertweet,0.4700000000000003,0.20000000000000004,0.6615999815084483
bertweet,0.4700000000000003,0.21000000000000005,0.6615999815084483
bertweet,0.4700000000000003,0.22000000000000006,0.6615999815084483
bertweet,0.4700000000000003,0.23000000000000007,0.6615999815084483
bertweet,0.4700000000000003,0.24000000000000007,0.687141382868937
bertweet,0.4700000000000003,0.2500000000000001,0.6999096471664665
bertweet,0.4700000000000003,0.2600000000000001,0.6999096471664665
bertweet,0.4700000000000003,0.27000000000000013,0.6999096471664665
bertweet,0.4700000000000003,0.28000000000000014,0.6999096471664665
bertweet,0.4700000000000003,0.29000000000000015,0.6999096471664665
bertweet,0.4700000000000003,0.30000000000000016,0.6999096471664665
bertweet,0.4700000000000003,0.31000000000000016,0.6999096471664665
bertweet,0.4700000000000003,0.3200000000000002,0.7125081321691491
bertweet,0.4700000000000003,0.3300000000000002,0.7125081321691491
bertweet,0.4700000000000003,0.3400000000000002,0.7125081321691491
bertweet,0.4700000000000003,0.3500000000000002,0.7125081321691491
bertweet,0.4700000000000003,0.3600000000000002,0.7125081321691491
bertweet,0.4700000000000003,0.3700000000000002,0.7125081321691491
bertweet,0.4700000000000003,0.3800000000000002,0.7125081321691491
bertweet,0.4700000000000003,0.39000000000000024,0.7125081321691491
bertweet,0.4700000000000003,0.40000000000000024,0.724957264957265
bertweet,0.4700000000000003,0.41000000000000025,0.724957264957265
bertweet,0.4700000000000003,0.42000000000000026,0.724957264957265
bertweet,0.4700000000000003,0.43000000000000027,0.724957264957265
bertweet,0.4700000000000003,0.4400000000000003,0.724957264957265
bertweet,0.4700000000000003,0.4500000000000003,0.724957264957265
bertweet,0.4700000000000003,0.4600000000000003,0.724957264957265
bertweet,0.4700000000000003,0.4700000000000003,0.724957264957265
bertweet,0.4700000000000003,0.4800000000000003,0.724957264957265
bertweet,0.4700000000000003,0.4900000000000003,0.7361530509071493
bertweet,0.4800000000000003,0.15,0.6185383244206774
bertweet,0.4800000000000003,0.16,0.632083091038315
bertweet,0.4800000000000003,0.17,0.6446713799423933
bertweet,0.4800000000000003,0.18000000000000002,0.6446713799423933
bertweet,0.4800000000000003,0.19000000000000003,0.6446713799423933
bertweet,0.4800000000000003,0.20000000000000004,0.6446713799423933
bertweet,0.4800000000000003,0.21000000000000005,0.6446713799423933
bertweet,0.4800000000000003,0.22000000000000006,0.6446713799423933
bertweet,0.4800000000000003,0.23000000000000007,0.6446713799423933
bertweet,0.4800000000000003,0.24000000000000007,0.6697072419106318
bertweet,0.4800000000000003,0.2500000000000001,0.6822222222222223
bertweet,0.4800000000000003,0.2600000000000001,0.6822222222222223
bertweet,0.4800000000000003,0.27000000000000013,0.6822222222222223
bertweet,0.4800000000000003,0.28000000000000014,0.6822222222222223
bertweet,0.4800000000000003,0.29000000000000015,0.6822222222222223
bertweet,0.4800000000000003,0.30000000000000016,0.6822222222222223
bertweet,0.4800000000000003,0.31000000000000016,0.6822222222222223
bertweet,0.4800000000000003,0.3200000000000002,0.6945856102003644
bertweet,0.4800000000000003,0.3300000000000002,0.6945856102003644
bertweet,0.4800000000000003,0.3400000000000002,0.6945856102003644
bertweet,0.4800000000000003,0.3500000000000002,0.6945856102003644
bertweet,0.4800000000000003,0.3600000000000002,0.6945856102003644
bertweet,0.4800000000000003,0.3700000000000002,0.6945856102003644
bertweet,0.4800000000000003,0.3800000000000002,0.6945856102003644
bertweet,0.4800000000000003,0.39000000000000024,0.6945856102003644
bertweet,0.4800000000000003,0.40000000000000024,0.7068168629458951
bertweet,0.4800000000000003,0.41000000000000025,0.7068168629458951
bertweet,0.4800000000000003,0.42000000000000026,0.7068168629458951
bertweet,0.4800000000000003,0.43000000000000027,0.7068168629458951
bertweet,0.4800000000000003,0.4400000000000003,0.7068168629458951
bertweet,0.4800000000000003,0.4500000000000003,0.7068168629458951
bertweet,0.4800000000000003,0.4600000000000003,0.7068168629458951
bertweet,0.4800000000000003,0.4700000000000003,0.7068168629458951
bertweet,0.4800000000000003,0.4800000000000003,0.7068168629458951
bertweet,0.4800000000000003,0.4900000000000003,0.7178607178607178
bertweet,0.4900000000000003,0.15,0.6025573884961158
bertweet,0.4900000000000003,0.16,0.6158041393976058
bertweet,0.4900000000000003,0.17,0.6281184728642356
bertweet,0.4900000000000003,0.18000000000000002,0.6281184728642356
bertweet,0.4900000000000003,0.19000000000000003,0.6281184728642356
bertweet,0.4900000000000003,0.20000000000000004,0.6281184728642356
bertweet,0.4900000000000003,0.21000000000000005,0.6281184728642356
bertweet,0.4900000000000003,0.22000000000000006,0.6281184728642356
bertweet,0.4900000000000003,0.23000000000000007,0.6281184728642356
bertweet,0.4900000000000003,0.24000000000000007,0.652658964134374
bertweet,0.4900000000000003,0.2500000000000001,0.6649502324905551
bertweet,0.4900000000000003,0.2600000000000001,0.6649502324905551
bertweet,0.4900000000000003,0.27000000000000013,0.6649502324905551
bertweet,0.4900000000000003,0.28000000000000014,0.6649502324905551
bertweet,0.4900000000000003,0.29000000000000015,0.6649502324905551
bertweet,0.4900000000000003,0.30000000000000016,0.6649502324905551
bertweet,0.4900000000000003,0.31000000000000016,0.6649502324905551
bertweet,0.4900000000000003,0.3200000000000002,0.677105677105677
bertweet,0.4900000000000003,0.3300000000000002,0.677105677105677
bertweet,0.4900000000000003,0.3400000000000002,0.677105677105677
bertweet,0.4900000000000003,0.3500000000000002,0.677105677105677
bertweet,0.4900000000000003,0.3600000000000002,0.677105677105677
bertweet,0.4900000000000003,0.3700000000000002,0.677105677105677
bertweet,0.4900000000000003,0.3800000000000002,0.677105677105677
bertweet,0.4900000000000003,0.39000000000000024,0.677105677105677
bertweet,0.4900000000000003,0.40000000000000024,0.6891437808776519
bertweet,0.4900000000000003,0.41000000000000025,0.6891437808776519
bertweet,0.4900000000000003,0.42000000000000026,0.6891437808776519
bertweet,0.4900000000000003,0.43000000000000027,0.6891437808776519
bertweet,0.4900000000000003,0.4400000000000003,0.6891437808776519
bertweet,0.4900000000000003,0.4500000000000003,0.6891437808776519
bertweet,0.4900000000000003,0.4600000000000003,0.6891437808776519
bertweet,0.4900000000000003,0.4700000000000003,0.6891437808776519
bertweet,0.4900000000000003,0.4800000000000003,0.6891437808776519
bertweet,0.4900000000000003,0.4900000000000003,0.7000079313822134
Twitter-roBERTa-base,0.15,0.15,0.8305827505827507
Twitter-roBERTa-base,0.15,0.16,0.8305827505827507
Twitter-roBERTa-base,0.15,0.17,0.8305827505827507
Twitter-roBERTa-base,0.15,0.18000000000000002,0.8305827505827507
Twitter-roBERTa-base,0.15,0.19000000000000003,0.8305827505827507
Twitter-roBERTa-base,0.15,0.20000000000000004,0.8305827505827507
Twitter-roBERTa-base,0.15,0.21000000000000005,0.8305827505827507
Twitter-roBERTa-base,0.15,0.22000000000000006,0.8305827505827507
Twitter-roBERTa-base,0.15,0.23000000000000007,0.8305827505827507
Twitter-roBERTa-base,0.15,0.24000000000000007,0.8305827505827507
Twitter-roBERTa-base,0.15,0.2500000000000001,0.8305827505827507
Twitter-roBERTa-base,0.15,0.2600000000000001,0.8305827505827507
Twitter-roBERTa-base,0.15,0.27000000000000013,0.8305827505827507
Twitter-roBERTa-base,0.15,0.28000000000000014,0.8305827505827507
Twitter-roBERTa-base,0.15,0.29000000000000015,0.8305827505827507
Twitter-roBERTa-base,0.15,0.30000000000000016,0.8305827505827507
Twitter-roBERTa-base,0.15,0.31000000000000016,0.8517608517608517
Twitter-roBERTa-base,0.15,0.3200000000000002,0.8517608517608517
Twitter-roBERTa-base,0.15,0.3300000000000002,0.8517608517608517
Twitter-roBERTa-base,0.15,0.3400000000000002,0.8601152317327498
Twitter-roBERTa-base,0.15,0.3500000000000002,0.8601152317327498
Twitter-roBERTa-base,0.15,0.3600000000000002,0.8601152317327498
Twitter-roBERTa-base,0.15,0.3700000000000002,0.8959033859266649
Twitter-roBERTa-base,0.15,0.3800000000000002,0.8842592592592592
Twitter-roBERTa-base,0.15,0.39000000000000024,0.8842592592592592
Twitter-roBERTa-base,0.15,0.40000000000000024,0.8842592592592592
Twitter-roBERTa-base,0.15,0.41000000000000025,0.8875681332577509
Twitter-roBERTa-base,0.15,0.42000000000000026,0.8646515816728583
Twitter-roBERTa-base,0.15,0.43000000000000027,0.8646515816728583
Twitter-roBERTa-base,0.15,0.4400000000000003,0.8544083253760673
Twitter-roBERTa-base,0.15,0.4500000000000003,0.8544083253760673
Twitter-roBERTa-base,0.15,0.4600000000000003,0.8544083253760673
Twitter-roBERTa-base,0.15,0.4700000000000003,0.8544083253760673
Twitter-roBERTa-base,0.15,0.4800000000000003,0.8544083253760673
Twitter-roBERTa-base,0.15,0.4900000000000003,0.8544083253760673
Twitter-roBERTa-base,0.16,0.15,0.8194809775762156
Twitter-roBERTa-base,0.16,0.16,0.8194809775762156
Twitter-roBERTa-base,0.16,0.17,0.8194809775762156
Twitter-roBERTa-base,0.16,0.18000000000000002,0.8194809775762156
Twitter-roBERTa-base,0.16,0.19000000000000003,0.8194809775762156
Twitter-roBERTa-base,0.16,0.20000000000000004,0.8194809775762156
Twitter-roBERTa-base,0.16,0.21000000000000005,0.8194809775762156
Twitter-roBERTa-base,0.16,0.22000000000000006,0.8194809775762156
Twitter-roBERTa-base,0.16,0.23000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.16,0.24000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.16,0.2500000000000001,0.8194809775762156
Twitter-roBERTa-base,0.16,0.2600000000000001,0.8194809775762156
Twitter-roBERTa-base,0.16,0.27000000000000013,0.8194809775762156
Twitter-roBERTa-base,0.16,0.28000000000000014,0.8194809775762156
Twitter-roBERTa-base,0.16,0.29000000000000015,0.8194809775762156
Twitter-roBERTa-base,0.16,0.30000000000000016,0.8194809775762156
Twitter-roBERTa-base,0.16,0.31000000000000016,0.8403199117484831
Twitter-roBERTa-base,0.16,0.3200000000000002,0.8403199117484831
Twitter-roBERTa-base,0.16,0.3300000000000002,0.8403199117484831
Twitter-roBERTa-base,0.16,0.3400000000000002,0.8779707825322851
Twitter-roBERTa-base,0.16,0.3500000000000002,0.8779707825322851
Twitter-roBERTa-base,0.16,0.3600000000000002,0.8779707825322851
Twitter-roBERTa-base,0.16,0.3700000000000002,0.9120370370370369
Twitter-roBERTa-base,0.16,0.3800000000000002,0.9002480949849371
